20101222,0.0476955
20101223,0.0329157
20101227,0.0211225
20101228,0.0170849
20101229,0.0165009
20101230,0.0169283
20101231,0.00479237
20110103,0.00409869
20110104,0.00188149
20110105,0.00175764
20110106,0.0269701
20110107,0.0270355
20110110,0.0294015
20110111,0.0432256
20110112,0.0539543
20110113,0.0410374
20110114,0.0409103
20110118,0.0387394
20110119,0.0244456
20110120,0.0140975
20110121,0.0015401
20110124,0.0308983
20110125,0.0512314
20110126,0.0548295
20110127,0.0567292
20110128,0.0568909
20110131,0.0276174
20110201,0.00962258
20110202,0.00616183
20110203,0.00482753
20110204,0.00486603
20110207,0.00476849
20110208,0.00240585
20110209,0.00217612
20110210,0.00144577
20110211,0.00157796
20110214,0.0017493
20110215,0.0153648
20110216,0.0151235
20110217,0.0225042
20110218,0.022372
20110222,0.022372
20110223,0.00873537
20110224,0.00869173
20110225,0.00147208
20110228,0.00147208
20110301,0.00917775
20110302,0.00926887
20110303,0.00914181
20110304,0.00931507
20110307,0.00931507
20110308,0.00125262
20110309,0.0017801
20110310,0.0019123
20110311,0.00616555
20110314,0.00665197
20110315,0.0356238
20110316,0.0509053
20110317,0.0574285
20110318,0.0527389
20110321,0.0523462
20110322,0.0231908
20110323,0.00755258
20110324,0.00155743
20110325,0.00165112
20110328,0.00178588
20110329,0.00142781
20110330,0.00162032
20110331,0.00138353
20110401,0.00166331
20110404,0.00159016
20110405,0.00913844
20110406,0.00909866
20110407,0.00940411
20110408,0.00933264
20110411,0.00958676
20110412,0.00180489
20110413,0.00151099
20110414,0.00247748
20110415,0.010594
20110418,0.0106081
20110419,0.0108661
20110420,0.010766
20110421,0.00976483
20110425,0.00134502
20110426,0.00118331
20110427,0.00857871
20110428,0.00833999
20110429,0.0175368
20110502,0.0173494
20110503,0.018133
20110504,0.0103603
20110505,0.0104969
20110506,0.00367794
20110509,0.00942358
20110510,0.0228474
20110511,0.0227088
20110512,0.0266026
20110513,0.0242197
20110516,0.0184869
20110517,0.00504887
20110518,0.00480246
20110519,0.00132064
20110520,0.00158438
20110523,0.0131307
20110524,0.0133187
20110525,0.013311
20110526,0.0132545
20110527,0.0131583
20110531,0.00156577
20110601,0.00130781
20110602,0.00177754
20110603,0.0012847
20110606,0.00136043
20110607,0.00134887
20110608,0.00151187
20110609,0.00110374
20110610,0.00165818
20110613,0.0166906
20110614,0.0195514
20110615,0.0194602
20110616,0.0196771
20110617,0.0196386
20110620,0.00458053
20110621,0.00139572
20110622,0.00153112
20110623,0.0111232
20110624,0.0217761
20110627,0.0217568
20110628,0.0460099
20110629,0.0458662
20110630,0.0373291
20110701,0.0264221
20110705,0.0368055
20110706,0.0124279
20110707,0.0145975
20110708,0.0198715
20110711,0.0204913
20110712,0.0232026
20110713,0.0231602
20110714,0.0216054
20110715,0.016328
20110718,0.0162009
20110719,0.00277644
20110720,0.00276617
20110721,0.00285088
20110722,0.0012077
20110725,0.00144256
20110726,0.00329775
20110727,0.00322716
20110728,0.00334908
20110729,0.00363529
20110801,0.0035031
20110802,0.0140836
20110803,0.0142441
20110804,0.0144622
20110805,0.0141452
20110808,0.0247902
20110809,0.0196236
20110810,0.0202281
20110811,0.0196929
20110812,0.0201755
20110815,0.013039
20110816,0.00566406
20110817,0.0149223
20110818,0.0197425
20110819,0.0198837
20110822,0.0216349
20110823,0.0208834
20110824,0.0118459
20110825,0.0071501
20110826,0.0212657
20110829,0.0160214
20110830,0.0264394
20110831,0.0262892
20110901,0.0276811
20110902,0.0213137
20110906,0.021297
20110907,0.0109895
20110908,0.0132123
20110909,0.011053
20110912,0.00310588
20110913,0.00811828
20110914,0.00795015
20110915,0.0152491
20110916,0.0151952
20110919,0.0181023
20110920,0.0131297
20110921,0.0282433
20110922,0.0354754
20110923,0.0401389
20110926,0.0498858
20110927,0.0499359
20110928,0.0404452
20110929,0.0418355
20110930,0.045573
20111003,0.0330037
20111004,0.0579419
20111005,0.0521919
20111006,0.0438173
20111007,0.0354394
20111010,0.0373893
20111011,0.0155071
20111012,0.0155418
20111013,0.0111582
20111014,0.0188679
20111017,0.0172684
20111018,0.0154201
20111019,0.016694
20111020,0.0142353
20111021,0.00638434
20111024,0.00604551
20111025,0.0155612
20111026,0.0141153
20111027,0.0242101
20111028,0.0248697
20111031,0.0248826
20111101,0.0146058
20111102,0.0148304
20111103,0.0133602
20111104,0.0121538
20111107,0.0169137
20111108,0.0163824
20111109,0.0167649
20111110,0.00624489
20111111,0.0076836
20111114,0.0034601
20111115,0.00367443
20111116,0.00371807
20111117,0.0213771
20111118,0.0309498
20111121,0.0436915
20111122,0.0439424
20111123,0.0440772
20111125,0.045547
20111128,0.0344291
20111129,0.0298306
20111130,0.0297305
20111201,0.0298229
20111202,0.0110008
20111205,0.0110701
20111206,0.004474
20111207,0.0163288
20111208,0.0234691
20111209,0.0229532
20111212,0.0230764
20111213,0.0227902
20111214,0.0161402
20111215,0.0149724
20111216,0.0153167
20111219,0.0152686
20111220,0.01278
20111221,0.00733653
20111222,0.00147184
20111223,0.0013123
20111227,0.000979249
20111228,0.00818822
20111229,0.0197495
20111230,0.0197495
20120103,0.0215068
20120104,0.0315567
20120105,0.0276972
20120106,0.0163169
20120109,0.0166762
20120110,0.0150165
20120111,0.00464189
20120112,0.00130652
20120113,0.00123208
20120117,0.00120256
20120118,0.00110631
20120119,0.00125775
20120120,0.00280275
20120123,0.00293751
20120124,0.00300168
20120125,0.0168759
20120126,0.0166873
20120127,0.0202012
20120130,0.020232
20120131,0.0203539
20120201,0.00647711
20120202,0.00692109
20120203,0.00214452
20120206,0.0021535
20120207,0.0154591
20120208,0.0152999
20120209,0.0148521
20120210,0.0147257
20120213,0.0149297
20120214,0.00160492
20120215,0.00172427
20120216,0.00164342
20120217,0.00167807
20120221,0.00757932
20120222,0.0189569
20120223,0.0188683
20120224,0.0190223
20120227,0.0195569
20120228,0.0133168
20120229,0.026914
20120301,0.0302495
20120302,0.0295782
20120305,0.0298221
20120306,0.0298336
20120307,0.00607169
20120308,0.00796628
20120309,0.0110063
20120312,0.0107047
20120313,0.0262174
20120314,0.0264706
20120315,0.0236675
20120316,0.0208354
20120319,0.0207854
20120320,0.0209849
20120321,0.0192583
20120322,0.0172606
20120323,0.0194909
20120326,0.0258113
20120327,0.0101428
20120328,0.0101852
20120329,0.0102846
20120330,0.0092967
20120402,0.00309176
20120403,0.00777881
20120404,0.020939
20120405,0.0205078
20120409,0.0220118
20120410,0.0219656
20120411,0.0177098
20120412,0.00477483
20120413,0.00407216
20120416,0.00149518
20120417,0.00117561
20120418,0.00139508
20120419,0.00171465
20120420,0.0136783
20120423,0.0139709
20120424,0.0143367
20120425,0.0165848
20120426,0.0166464
20120427,0.00477902
20120430,0.00663741
20120501,0.00688511
20120502,0.00444448
20120503,0.00402673
20120504,0.0152698
20120507,0.0130072
20120508,0.0161713
20120509,0.0416959
20120510,0.0418795
20120511,0.0375343
20120514,0.0375369
20120515,0.0340994
20120516,0.0184584
20120517,0.0179764
20120518,0.0117126
20120521,0.0112569
20120522,0.0111594
20120523,0.00209583
20120524,0.00215743
20120525,0.00551229
20120529,0.00552384
20120530,0.00565475
20120531,0.00452277
20120601,0.0166039
20120604,0.0133441
20120605,0.0134711
20120606,0.0133723
20120607,0.0134159
20120608,0.00146695
20120611,0.0032201
20120612,0.00305197
20120613,0.00313925
20120614,0.00610964
20120615,0.00589146
20120618,0.00770365
20120619,0.00805018
20120620,0.00842494
20120621,0.0161753
20120622,0.0353097
20120625,0.031385
20120626,0.0321166
20120627,0.0311245
20120628,0.0341053
20120629,0.0141867
20120702,0.0142984
20120703,0.0139249
20120705,0.0141328
20120706,0.00126802
20120709,0.0036263
20120710,0.0114852
20120711,0.0126837
20120712,0.0132894
20120713,0.0128582
20120716,0.0105769
20120717,0.0025563
20120718,0.0081131
20120719,0.00733022
20120720,0.00967117
20120723,0.00967117
20120724,0.00970198
20120725,0.00789697
20120726,0.00770446
20120727,0.017916
20120730,0.0179044
20120731,0.0184204
20120801,0.0141279
20120802,0.0144571
20120803,0.00180834
20120806,0.00213112
20120807,0.00167615
20120808,0.00151059
20120809,0.00640154
20120810,0.00600882
20120813,0.00601652
20120814,0.00631684
20120815,0.00587406
20120816,0.00142588
20120817,0.00121412
20120820,0.00829596
20120821,0.00806494
20120822,0.0207876
20120823,0.0206695
20120824,0.0208954
20120827,0.0143834
20120828,0.0141023
20120829,0.00190203
20120830,0.00230631
20120831,0.00897152
20120904,0.00837087
20120905,0.00834649
20120906,0.00824638
20120907,0.00828104
20120910,0.00151315
20120911,0.00134502
20120912,0.00123722
20120913,0.00127187
20120914,0.00123722
20120917,0.00126289
20120918,0.00113583
20120919,0.00123593
20120920,0.00128599
20120921,0.00130909
20120924,0.00111016
20120925,0.00120256
20120926,0.00130909
20120927,0.00135144
20120928,0.00107294
20121001,0.00161326
20121002,0.00192
20121003,0.0019508
20121004,0.00961587
20121005,0.0095517
20121008,0.00957737
20121009,0.00940796
20121010,0.00940796
20121011,0.00148363
20121012,0.0226874
20121015,0.0384333
20121016,0.0385296
20121017,0.050935
20121018,0.0505731
20121019,0.0297429
20121022,0.0215877
20121023,0.0252852
20121024,0.0225911
20121025,0.022772
20121026,0.022849
20121031,0.0147539
20121101,0.0110641
20121102,0.00972474
20121105,0.0348991
20121106,0.0345141
20121107,0.0348105
20121108,0.0410289
20121109,0.0328533
20121112,0.00762505
20121113,0.00824173
20121114,0.0114795
20121115,0.0051032
20121116,0.00523539
20121119,0.00538555
20121120,0.00430299
20121121,0.00144385
20121123,0.00122952
20121126,0.00123465
20121127,0.00111401
20121128,0.00144513
20121129,0.00168385
20121130,0.0199788
20121203,0.0197144
20121204,0.0265252
20121205,0.0291142
20121206,0.0291912
20121207,0.0108424
20121210,0.010954
20121211,0.00520038
20121212,0.00237007
20121213,0.00268194
20121214,0.00266141
20121217,0.00254975
20121218,0.0205919
20121219,0.0428054
20121220,0.0500168
20121221,0.0498436
20121224,0.0501323
20121226,0.0309971
20121227,0.00861037
20121228,0.00112684
20121231,0.00104214
20130102,0.00103444
20130103,0.00484214
20130104,0.00539658
20130107,0.00543765
20130108,0.00622695
20130109,0.00623337
20130110,0.0029801
20130111,0.0025001
20130114,0.00244235
20130115,0.00189433
20130116,0.00226909
20130117,0.00184556
20130118,0.00182117
20130122,0.00214973
20130123,0.00180834
20130124,0.00172492
20130125,0.00513893
20130128,0.00487198
20130129,0.00471668
20130130,0.00805029
20130131,0.00937343
20130201,0.00572712
20130204,0.00563086
20130205,0.00571942
20130206,0.00257832
20130207,0.00142203
20130208,0.00427048
20130211,0.00647522
20130212,0.00661383
20130213,0.0136198
20130214,0.0248977
20130215,0.0461849
20130219,0.0441919
20130220,0.0479385
20130221,0.0499882
20130222,0.0530116
20130225,0.0354313
20130226,0.0355737
20130227,0.0314383
20130228,0.0230833
20130301,0.00856451
20130304,0.0190437
20130305,0.0189666
20130306,0.0190039
20130307,0.0189512
20130308,0.0187645
20130311,0.0031739
20130312,0.00317005
20130313,0.0031816
20130314,0.00331892
20130315,0.00345753
20130318,0.00158631
20130319,0.00168256
20130320,0.00160941
20130321,0.0014554
20130322,0.00129882
20130325,0.00153625
20130326,0.0019078
20130327,0.0129386
20130328,0.0127846
20130401,0.0127101
20130402,0.012723
20130403,0.0129151
20130404,0.0186749
20130405,0.0261407
20130408,0.0262061
20130409,0.0260175
20130410,0.0256399
20130411,0.00867224
20130412,0.00272048
20130415,0.00849404
20130416,0.0293277
20130417,0.0600239
20130418,0.0601432
20130419,0.0585098
20130422,0.0525899
20130423,0.0320335
20130424,0.00141818
20130425,0.0145026
20130426,0.0147349
20130429,0.0145886
20130430,0.0148619
20130501,0.0151045
20130502,0.00159914
20130503,0.00151829
20130506,0.00176855
20130507,0.00202267
20130508,0.00179551
20130509,0.00185583
20130510,0.00293005
20130513,0.00281711
20130514,0.0215209
20130515,0.0230332
20130516,0.0520689
20130517,0.0574048
20130520,0.0574544
20130521,0.0383631
20130522,0.0520011
20130523,0.0245479
20130524,0.0184419
20130528,0.0183923
20130529,0.0197823
20130530,0.0044201
20130531,0.00300256
20130603,0.00291401
20130604,0.00284855
20130605,0.00172235
20130606,0.0011846
20130607,0.0012154
20130610,0.00518887
20130611,0.0177927
20130612,0.0181122
20130613,0.0223764
20130614,0.0222377
20130617,0.0183605
20130618,0.00601471
20130619,0.0298144
20130620,0.0266512
20130621,0.0565116
20130624,0.0688632
20130625,0.0789956
20130626,0.0578375
20130627,0.0658797
20130628,0.0370479
20130701,0.0248041
20130702,0.0144407
20130703,0.0114603
20130705,0.00274074
20130708,0.00311486
20130709,0.00327529
20130710,0.0106097
20130711,0.0134765
20130712,0.0141233
20130715,0.0122868
20130716,0.012374
20130717,0.00473927
20130718,0.00205219
20130719,0.00119358
20130722,0.00116278
20130723,0.0112232
20130724,0.0107483
20130725,0.0117032
20130726,0.0180772
20130729,0.0184725
20130730,0.00849295
20130731,0.0205786
20130801,0.0198804
20130802,0.012961
20130805,0.0131881
20130806,0.0152754
20130807,0.0135744
20130808,0.0133973
20130809,0.0135551
20130812,0.0131932
20130813,0.0117559
20130814,0.0028524
20130815,0.0112286
20130816,0.0237875
