201706271600,243.04,243.38,241.31,241.33,241.33,999
201706261600,243.9,244.38,243.045,243.29,243.29,999
201706231600,242.91,243.51,242.47,243.13,243.13,999
201706221600,242.96,243.53,242.64,242.84,242.84,999
201706211600,243.42,243.59,242.41,242.95,242.95,999
201706201600,244.25,244.26,242.99,243.01,243.01,999
201706191600,243.59,244.73,243.48,244.66,244.66,999
201706161600,242.77,242.83,241.6337,242.64,242.64,999
201706151600,242.68,243.91,242.36,243.77,243.77,999
201706141600,244.86,244.87,243.29,244.24,244.24,999
201706131600,243.98,244.61,243.5799,244.55,244.55,999
201706121600,243.13,243.42,242.38,243.36,243.36,999
201706091600,244.09,245.01,241.95,243.41,243.41,999
201706081600,243.77,244.33,243.17,243.78,243.78,999
201706071600,243.6,243.92,242.83,243.66,243.66,999
201706061600,243.34,243.98,243.12,243.21,243.21,999
201706051600,243.97,244.3,243.76,243.99,243.99,999
201706021600,243.42,244.35,243.08,244.17,244.17,999
201706011600,241.97,243.38,241.64,243.36,243.36,999
201705311600,241.84,241.88,240.64,241.44,241.44,999
201705301600,241.34,241.79,241.16,241.5,241.5,999
201705261600,241.54,241.9,241.45,241.71,241.71,999
201705251600,241.2,242.08,240.96,241.76,241.76,999
201705241600,240.32,240.73,239.93,240.61,240.61,999
201705231600,239.95,240.24,239.51,240.05,240.05,999
201705221600,238.9,239.71,238.82,239.52,239.52,999
201705191600,237.33,239.08,237.27,238.31,238.31,999
201705181600,235.73,237.75,235.43,236.77,236.77,999
201705171600,238.1,238.64,235.75,235.82,235.82,999
201705161600,240.64,240.67,239.63,240.08,240.08,999
201705151600,239.47,240.44,239.45,240.3,240.3,999
201705121600,239.09,239.4273,238.67,238.98,238.98,999
201705111600,239.35,239.57,238.13,239.38,239.38,999
201705101600,239.39,239.87,239.15,239.87,239.87,999
201705091600,239.96,240.19,239.04,239.44,239.44,999
201705081600,239.75,239.92,239.17,239.66,239.66,999
201705051600,239.19,239.72,238.68,239.7,239.7,999
201705041600,238.83,238.9225,237.78,238.76,238.76,999
201705031600,238.29,238.8775,237.7,238.48,238.48,999
201705021600,238.84,238.98,238.3,238.77,238.77,999
201705011600,238.68,239.17,238.195,238.68,238.68,999
201704281600,238.9,238.93,237.93,238.08,238.08,999
201704271600,238.77,238.95,237.98,238.6,238.6,999
201704261600,238.51,239.53,238.35,238.4,238.4,999
201704251600,237.91,238.95,237.81,238.55,238.55,999
201704241600,237.18,237.41,236.61,237.17,237.17,999
201704211600,235.25,235.31,234.13,234.59,234.59,999
201704201600,234.15,235.845,233.78,235.34,235.34,999
201704191600,234.52,234.95,233.18,233.44,233.44,999
201704181600,233.72,234.49,233.08,233.87,233.87,999
201704171600,233.11,234.57,232.88,234.57,234.57,999
201704131600,233.64,234.49,232.51,232.51,232.51,999
201704121600,234.74,234.96,233.77,234.03,234.03,999
201704111600,234.9,235.18,233.34,235.06,235.06,999
201704101600,235.36,236.255,234.73,235.34,235.34,999
201704071600,235.15,236,234.64,235.2,235.2,999
201704061600,234.94,236.04,234.425,235.44,235.44,999
201704051600,236.26,237.39,234.54,234.78,234.78,999
201704041600,235,235.58,234.555,235.48,235.48,999
201704031600,235.8,236.03,233.91,235.33,235.33,999
201703311600,235.9,236.51,235.68,235.74,235.74,999
201703301600,235.47,236.52,235.27,236.29,236.29,999
201703291600,234.99,235.81,234.725,235.54,235.54,999
201703281600,233.27,235.81,233.14,235.32,235.32,999
201703271600,231.93,233.92,231.61,233.62,233.62,999
201703241600,234.38,235.04,232.96,233.86,233.86,999
201703231600,234,235.34,233.6,234.03,234.03,999
201703221600,233.77,234.61,233.05,234.28,234.28,999
201703211600,237.47,237.61,233.58,233.73,233.73,999
201703201600,237.03,237.36,236.32,236.77,236.77,999
201703171600,237.75,237.97,237.03,237.03,237.03,999
201703161600,239.11,239.2,238.1,238.48,238.48,999
201703151600,237.56,239.44,237.29,238.95,238.95,999
201703141600,237.18,237.24,236.19,236.9,236.9,999
201703131600,237.62,237.86,237.24,237.81,237.81,999
201703101600,237.97,238.02,236.59,237.69,237.69,999
201703091600,236.7,237.24,235.74,236.86,236.86,999
201703081600,237.34,237.64,236.4,236.56,236.56,999
201703071600,237.36,237.77,236.76,237,237,999
201703061600,237.5,238.12,237.01,237.71,237.71,999
201703031600,238.17,238.61,237.73,238.42,238.42,999
201703021600,239.56,239.57,238.21,238.27,238.27,999
201703011600,238.39,240.32,238.37,239.78,239.78,999
201702281600,236.67,236.95,236.015,236.47,236.47,999
201702271600,236.64,237.31,236.35,237.11,237.11,999
201702241600,235.46,236.7932,235.41,236.74,236.74,999
201702231600,236.88,236.9,235.56,236.44,236.44,999
201702221600,236.02,236.54,235.83,236.28,236.28,999
201702211600,235.52,236.69,235.51,236.49,236.49,999
201702171600,233.95,235.09,233.93,235.09,235.09,999
201702161600,234.96,235.155,233.85,234.72,234.72,999
201702151600,233.45,235.14,233.39,234.92,234.92,999
